Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,valid_f,37,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator,valid_f,39,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,valid_f,37,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,valid_f,39,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,valid_f,35,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,valid_f,37,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,valid_f,39,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,valid_s,29,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator,valid_s,31,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,valid_s,28,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,valid_s,28,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,valid_s,28,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,valid_s,28,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,valid_s,28,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,valid_s,28,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,valid_s,28,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,valid_s,28,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,valid_s,29,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,valid_s,31,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,valid_s,28,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,valid_s,28,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,valid_s,28,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,valid_s,28,NO_COVERAGE,none
Identifier.java,ds.Identifier,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,valid_s,28,NO_COVERAGE,none
