FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,8,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,9,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,<init>,8,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,8,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,9,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,12,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,<init>,12,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,12,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,12,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,constroi,27,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,constroi,27,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,constroi,26,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,constroi,26,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,constroi,27,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,constroi,26,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,constroi,26,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,constroi,27,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,constroi,27,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,constroi,27,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,constroi,27,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,copia,68,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,copia,68,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,copia,69,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,copia,69,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,copia,68,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,copia,68,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,copia,68,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,copia,69,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,diminuiChave,47,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,diminuiChave,47,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,diminuiChave,45,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,diminuiChave,47,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,diminuiChave,47,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,diminuiChave,48,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,diminuiChave,48,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,diminuiChave,47,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,diminuiChave,48,NO_COVERAGE,none
FPHeapMin.java,ds.FPHeapMin,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,diminuiChave,48,NO_COVERAGE,none
