Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,<init>,26,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,<init>,26,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,<init>,26,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,24,KILLED,ds.GrafoTest31.testNumVertices(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,26,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,<init>,26,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,<init>,26,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,<init>,26,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,25,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,25,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,existeAresta,34,KILLED,ds.GrafoTest31.testRetiraAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,existeAresta,34,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator,existeAresta,34,KILLED,ds.GrafoTest31.testRetiraAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,existeAresta,33,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,existeAresta,33,SURVIVED,none
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,existeAresta,34,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,existeAresta,34,KILLED,ds.GrafoTest31.testRetiraAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,existeAresta,34,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,existeAresta,34,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,existeAresta,34,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,existeAresta,34,KILLED,ds.GrafoTest31.testRetiraAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,existeAresta,34,KILLED,ds.GrafoTest31.testInsereAresta(ds.GrafoTest31)
Grafo.java,ds.Grafo,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,grafoTransposto,69,KILLED,ds.GrafoTest31.testGrafoTransposto(ds.GrafoTest31)
